user_id,user_activity_level,session_count,avg_session_duration,buyer_region_code,product_id,category_code,price,discount_rate,product_rating,review_count,dwell_time,click_count,scroll_depth,add_to_cart,wishlist_flag,interaction_frequency,recency_score,seasonal_index,quantity_sold
2696,3,40,733.4563647082296,1,880,7,204.76,0.14,4.2,1498,711,16,0.42,1,1,45,0.94,0.75,6
4991,7,28,306.5770661827567,1,994,5,112.02,0.11,4.4,3086,769,3,0.12,0,1,90,0.51,0.76,2
5723,6,1,37.636174394698635,1,402,6,442.93,0.19,3.6,3113,495,16,1.0,1,0,49,0.97,0.88,9
5682,8,42,362.4556306786094,1,524,6,127.69,0.04,4.7,2590,830,4,0.21,0,0,2,0.56,0.83,12
2648,3,18,292.57415160654347,1,1024,7,489.01,0.02,4.5,1948,897,20,0.59,0,0,6,0.79,1.27,24
2445,5,48,62.535381655653644,1,443,6,627.09,0.36,4.5,3604,186,13,0.81,0,1,29,0.74,0.95,14
5199,4,40,469.6677731601588,1,526,6,828.25,0.37,3.6,3963,204,4,0.28,1,0,26,0.66,1.23,12
4923,4,33,380.6372408159809,1,1186,2,680.26,0.32,2.6,693,1046,4,0.54,1,0,28,0.01,1.19,27
1253,4,12,582.0641269351265,1,1270,3,69.87,0.46,3.7,1719,885,7,0.65,0,0,7,0.08,1.19,10
4183,8,8,570.4321003088523,1,960,5,310.9,0.02,4.7,3933,175,21,0.24,1,1,34,0.58,0.83,2
3557,6,24,135.0495732301117,1,1236,5,291.54,0.56,3.0,3732,1183,12,0.8,1,1,56,0.91,0.97,31
1098,3,16,879.9600251301616,1,1106,6,915.46,0.06,5.0,2659,566,2,0.37,0,0,10,0.6,0.89,28
3200,5,4,192.63034361405883,1,564,1,868.44,0.4,4.5,1721,176,16,0.29,0,1,57,0.24,1.28,16
3961,6,38,417.388401545293,1,1444,5,373.3,0.08,4.3,4051,718,7,0.6,1,1,47,0.32,1.23,1
5973,5,44,454.6622627873494,1,272,3,75.8,0.53,4.2,2291,727,19,0.47,0,1,86,0.62,0.85,22
5433,6,27,737.3646335762845,1,1269,4,894.64,0.31,4.0,4199,106,11,0.93,0,0,27,0.6,0.89,1
4777,8,9,116.32974860234269,1,473,3,888.75,0.05,4.3,2698,688,1,0.89,0,1,39,0.96,1.02,31
3869,7,47,402.9205229114226,1,407,6,855.47,0.37,3.6,3374,413,9,0.54,1,1,22,0.53,0.87,22
4234,5,16,576.7968881054974,1,323,6,845.86,0.01,4.6,1010,1110,5,0.42,1,0,19,0.36,1.19,34
4791,6,12,217.18539081292832,1,1233,2,482.85,0.47,4.2,1041,300,17,0.39,0,1,9,0.52,1.19,12
1956,4,31,575.8970719264834,1,1410,7,181.54,0.39,4.4,1557,145,1,0.34,0,1,19,0.79,1.13,23
5067,9,24,833.5884086681979,1,742,5,480.1,0.13,4.5,1207,898,17,0.59,1,0,2,0.54,1.11,28
1160,4,14,897.8407741202273,1,259,7,497.12,0.22,2.7,1680,890,12,0.82,1,0,92,0.33,1.03,12
5493,1,45,58.23243680788787,1,1098,7,492.48,0.0,2.6,3621,376,13,0.38,1,1,61,0.34,0.91,27
2300,7,25,234.96175857286943,1,1085,5,541.08,0.42,4.5,3352,557,24,0.27,1,1,59,0.76,1.2,23
5911,7,34,299.96719073877676,1,981,5,261.37,0.19,3.1,1678,911,11,0.53,1,1,86,0.07,1.22,1
4987,4,3,377.2397073871205,1,641,6,369.41,0.34,4.0,3596,257,13,0.16,1,0,70,0.27,0.73,2
2527,3,24,240.76372709874764,1,1440,5,437.02,0.57,3.6,2745,775,13,0.73,0,0,71,0.15,0.94,31
2218,8,42,207.0345552631219,1,1110,1,135.47,0.18,2.6,3545,79,6,0.57,0,1,70,0.94,0.72,2
5496,5,9,860.4618429032249,1,1225,1,458.09,0.59,2.6,2993,755,22,0.55,0,1,33,0.09,1.2,25
5735,7,26,829.1137944103506,1,1031,4,811.42,0.38,4.6,780,1005,6,0.37,1,1,78,0.76,0.81,38
4104,4,20,70.8834758727122,1,1207,5,828.92,0.15,4.0,945,338,20,0.91,0,1,65,0.63,1.1,19
3735,4,40,324.7673287962179,1,825,2,414.51,0.26,3.8,3428,1049,21,0.18,0,0,25,0.63,0.91,28
5555,8,10,382.4792417002138,1,1388,4,521.21,0.44,4.9,3098,708,10,0.88,0,1,70,0.76,1.19,6
1954,8,19,237.94264515937073,1,1197,6,38.48,0.27,2.9,547,815,19,0.44,0,0,28,0.4,1.01,39
5565,2,3,577.1194203797127,1,933,5,676.06,0.04,3.1,2207,283,3,0.89,0,0,18,0.4,0.89,19
4446,2,24,587.1312495804897,1,290,1,407.58,0.1,4.4,2984,533,7,0.76,0,0,63,0.29,0.89,17
2045,3,5,769.9386786458795,1,366,2,448.25,0.47,4.4,2590,228,5,0.19,0,1,91,0.6,0.9,6
2693,3,3,674.5562634951395,1,1158,4,874.3,0.39,3.5,2174,1033,8,0.85,1,0,49,0.93,1.17,15
4436,1,27,502.0387944603814,1,406,2,464.53,0.34,4.9,1797,522,5,0.71,0,0,66,0.92,1.13,22
1562,3,16,598.6204899386453,1,1288,5,26.09,0.1,4.8,1880,1144,12,0.13,0,1,40,0.7,0.89,34
3485,6,49,268.37023994242577,1,715,3,231.35,0.5,2.5,3056,473,4,0.22,1,1,85,0.91,0.99,5
4354,8,15,545.9588852716012,1,1380,2,478.24,0.58,2.9,2257,1126,19,0.67,0,0,87,0.96,0.75,23
1225,6,35,455.62771163242974,1,946,2,427.27,0.02,4.6,2197,460,18,0.7,1,1,66,0.8,1.2,5
5893,5,12,146.00968656524225,1,505,6,861.07,0.05,3.3,30,933,3,0.77,0,0,80,0.41,0.86,10
1959,4,41,241.01352062718453,1,594,1,544.43,0.53,2.7,611,942,7,0.75,1,1,4,0.48,1.23,4
5548,3,44,283.77330212777986,1,1297,5,691.19,0.49,4.5,4397,488,8,0.69,0,0,34,0.93,1.06,12
4067,4,26,834.1493233357254,1,386,2,471.98,0.37,3.6,3010,325,15,0.79,0,0,5,0.67,1.04,10
1815,7,47,230.43637626572382,1,822,5,442.46,0.57,3.7,2912,680,21,0.62,0,1,98,0.82,0.8,30
5754,1,34,281.6421954531113,1,929,1,449.06,0.39,3.0,3802,707,17,0.33,0,1,22,0.12,0.74,24
5642,7,23,351.3380931778061,1,439,6,413.87,0.13,4.2,2812,1002,19,0.92,0,1,20,0.19,1.03,5
4120,1,31,607.4561826040867,1,732,5,540.89,0.44,3.9,682,777,4,0.12,1,0,47,0.34,0.98,13
1016,2,20,132.86740145076226,1,340,7,254.19,0.39,3.0,256,1137,16,0.43,0,0,77,0.19,0.77,36
2243,4,12,859.9323348695851,1,1488,1,891.6,0.59,3.4,939,916,13,0.76,1,1,34,0.91,1.2,9
3205,1,23,783.0469614824451,1,338,1,336.42,0.13,4.0,2894,887,12,0.48,0,0,44,0.22,0.95,18
3524,9,4,532.1779835177866,1,658,4,151.79,0.36,4.8,3185,1062,4,0.12,0,1,6,0.56,0.86,35
2069,6,23,616.4129446597124,1,269,6,101.07,0.47,4.8,776,98,12,0.16,0,0,56,0.09,1.17,31
4444,1,48,44.494609982467914,1,584,6,18.36,0.2,3.2,2732,384,17,0.68,1,0,29,0.15,1.25,24
3565,1,48,324.88195455315036,1,829,7,425.74,0.23,4.3,731,373,9,0.97,1,1,97,0.25,0.88,4
2060,6,1,722.2244006754545,1,397,5,191.67,0.53,4.4,2042,156,12,0.6,1,1,53,0.98,1.17,26
3327,4,25,97.41018719937573,1,404,3,26.54,0.24,4.5,969,323,15,0.56,1,0,1,0.8,1.09,10
4420,4,2,275.6130357633266,1,767,7,522.42,0.37,3.9,102,557,20,0.39,1,0,59,0.67,1.29,9
1301,6,30,539.2082406508508,1,1181,4,681.58,0.53,2.5,1083,805,2,0.33,0,0,48,0.92,0.82,1
5276,7,3,253.07933409807939,1,1004,6,90.32,0.13,4.4,4862,908,9,0.12,0,0,7,0.96,1.28,16
1606,9,21,842.5608375057317,1,1058,1,463.62,0.59,2.8,3070,110,14,0.35,1,1,86,0.45,0.89,13
4170,5,25,144.0210087997326,1,1081,6,744.91,0.42,2.8,3748,116,4,0.5,1,1,32,0.33,0.95,38
1699,9,20,723.7330913797673,1,1173,7,985.88,0.3,4.0,371,866,4,0.28,0,1,78,0.32,0.92,14
2139,4,49,471.91536195857515,1,839,3,668.85,0.26,5.0,678,946,6,0.18,0,0,61,0.04,0.86,23
1190,2,22,682.7877749633617,1,524,2,248.62,0.57,3.1,201,300,24,0.75,1,0,57,0.28,1.12,18
3300,3,21,300.3223356309593,1,641,2,717.97,0.12,4.1,88,626,5,0.91,1,0,51,0.36,1.05,28
1980,1,33,477.6059540114737,1,1003,6,599.94,0.19,3.3,1996,597,24,0.94,0,0,88,0.04,0.88,20
3975,6,38,775.4467542591634,1,487,6,215.74,0.18,4.7,4494,605,17,0.66,1,1,19,0.88,0.78,1
2184,6,15,436.1839462371008,1,425,4,851.86,0.17,4.0,187,986,13,0.15,0,1,27,0.85,0.89,12
4327,1,46,342.95627986193455,1,1287,6,430.27,0.28,3.0,4747,1083,20,0.77,1,1,63,0.25,0.93,27
4394,3,15,496.4551860398804,1,1166,3,962.17,0.59,3.2,1554,877,17,0.2,1,0,60,0.8,0.93,13
1127,5,46,654.1055951416391,1,1137,6,724.29,0.53,3.6,4682,979,19,0.7,0,1,61,0.8,0.91,4
3065,3,25,415.90011058369737,1,759,5,646.34,0.2,2.8,229,731,23,0.8,0,1,61,0.34,0.73,25
2816,3,21,846.8229683737775,1,913,7,729.71,0.25,2.7,3552,167,1,0.75,1,1,87,0.7,0.98,6
1569,3,24,286.60286691683757,1,697,3,480.71,0.4,4.2,54,337,21,0.96,0,1,45,0.29,1.2,22
2895,5,5,443.6533373671348,1,1048,4,507.7,0.01,3.5,4366,1110,17,0.76,1,0,21,0.07,0.81,38
3733,5,6,688.5270636270541,1,1125,5,851.95,0.49,4.3,4031,744,22,0.72,1,0,44,0.5,0.79,36
4863,4,49,629.5353487313097,1,259,5,682.52,0.53,2.8,1123,642,3,0.34,0,1,93,0.44,0.98,3
5721,1,43,781.3677156029258,1,456,7,897.76,0.51,4.0,3140,336,14,0.93,0,1,1,0.14,0.92,15
5014,5,48,897.2239871925648,1,776,2,891.37,0.23,3.6,3370,517,12,0.26,0,1,95,0.49,1.04,11
3901,5,44,401.36674605172794,1,438,3,976.61,0.28,2.6,1552,879,15,0.91,1,1,91,0.95,1.27,34
2686,4,47,126.7012654114813,1,237,7,701.71,0.01,3.9,115,1140,6,0.38,0,1,44,0.73,1.16,27
4009,6,23,56.461816302932135,1,224,5,504.79,0.24,2.7,3613,250,20,0.22,0,0,62,0.74,1.11,23
1154,4,4,662.3829083416014,1,609,4,170.48,0.28,4.6,4418,444,22,0.84,0,1,61,0.76,0.95,17
3537,7,27,790.3918940385827,1,660,7,706.85,0.54,4.1,2610,1061,2,0.1,1,1,91,0.74,0.87,23
2409,7,18,222.01994977164424,1,1187,2,295.12,0.54,3.9,359,713,4,0.85,0,1,79,0.02,1.02,34
5057,2,21,167.8497923552182,1,556,5,286.53,0.58,2.8,27,598,13,0.34,0,0,89,0.92,1.23,21
1784,3,28,84.11842962735116,1,582,7,242.1,0.53,3.2,3837,422,13,0.9,0,0,79,0.83,1.23,33
4175,1,35,745.7515418939696,1,1381,3,875.75,0.0,3.7,3533,578,23,0.72,0,0,83,0.27,0.97,5
5341,8,22,300.90228770654835,1,768,2,868.62,0.38,4.1,1418,1198,22,0.7,1,0,50,0.55,0.85,17
3806,9,40,379.47629670100554,1,1271,3,632.82,0.04,3.0,4039,998,23,0.43,1,0,75,0.62,0.84,1
1537,4,23,467.3926667003627,1,632,3,475.62,0.16,2.5,2916,1081,17,0.15,1,1,41,0.13,0.72,7
2841,6,3,760.3243137623092,1,255,3,673.75,0.35,3.4,1294,493,6,0.85,1,1,33,0.25,1.21,3
3455,9,40,596.2249027584919,1,776,7,609.19,0.42,3.7,3629,1191,11,0.25,0,0,87,0.02,0.86,26
1524,6,10,565.1062279762958,1,467,2,418.66,0.39,3.0,2075,677,19,0.44,1,0,12,0.86,0.92,16
3950,9,25,182.83472696164233,1,268,7,382.73,0.03,3.7,4839,160,16,0.64,0,0,2,0.02,1.19,16
5131,4,49,476.4752057875519,1,1101,7,385.88,0.06,3.3,3677,234,8,0.53,1,1,21,0.32,0.77,14
5780,8,8,652.3814849454301,1,992,7,591.19,0.08,3.6,3153,265,1,0.28,0,0,14,0.08,0.98,26
5115,9,11,876.7369682365278,1,456,5,649.43,0.05,3.4,1778,70,10,0.23,0,0,34,0.78,0.77,27
3368,4,5,205.22348901561645,1,871,6,454.48,0.11,4.1,4675,405,2,0.21,0,0,79,0.92,0.97,17
4847,5,45,38.30271716848718,1,689,1,968.85,0.41,2.6,3894,1195,19,0.88,1,1,85,0.56,0.73,4
5495,8,37,95.51224723066868,1,945,5,88.43,0.5,2.9,2498,389,14,0.13,1,0,64,0.14,1.01,17
3701,6,45,356.9916447083219,1,248,2,350.31,0.25,3.6,4528,358,3,0.98,1,1,23,0.56,1.18,33
1971,7,38,743.8738435390088,1,515,1,421.98,0.42,3.4,373,40,23,0.28,0,1,85,0.77,1.11,30
2166,3,29,36.21361113837319,1,612,1,21.84,0.12,3.5,2265,80,24,0.2,1,1,50,0.72,1.01,21
5929,7,5,427.35561581068106,1,633,1,368.13,0.58,4.5,1131,406,9,0.62,0,1,14,0.74,1.2,17
3774,8,9,316.43063534701326,1,1225,6,277.34,0.21,4.7,1842,11,23,0.17,1,1,85,0.28,0.84,11
2982,6,48,75.659087786763,1,1368,7,508.51,0.51,3.1,1573,938,8,0.64,1,0,76,0.07,1.2,30
1853,9,2,421.705569405177,1,619,4,339.73,0.57,4.6,4444,571,11,0.87,1,1,46,0.15,0.87,18
5146,6,1,251.63137538294538,1,1043,2,727.55,0.52,3.6,787,1168,15,0.14,1,1,5,0.96,0.92,20
4736,9,40,336.1398058818956,1,1115,6,512.38,0.04,3.2,1545,155,6,0.82,1,1,66,0.61,0.78,34
4769,4,30,643.8853151623349,1,633,6,134.11,0.39,5.0,4121,188,2,0.46,0,0,22,0.73,0.76,28
1574,8,11,483.7493560025414,1,842,4,751.31,0.07,4.6,4954,273,1,0.24,1,1,70,0.9,1.26,9
4261,4,28,138.4432632237476,1,256,1,103.73,0.0,5.0,369,213,3,0.26,1,1,2,0.85,0.81,31
2148,2,44,866.430650168566,1,1163,7,839.85,0.03,2.9,4979,708,23,0.93,1,1,29,0.22,0.9,16
2715,9,12,583.2423661674724,1,1176,4,931.77,0.55,2.9,4374,1063,18,0.2,0,0,61,0.06,1.02,31
5777,5,39,696.3055303264025,1,1401,4,325.83,0.55,3.8,1702,68,14,0.88,1,1,71,0.93,0.91,29
5933,4,26,98.91544050728261,1,245,6,926.51,0.14,4.1,1657,1042,17,0.59,1,1,16,0.98,1.22,13
4854,2,13,70.94079013021644,1,1393,2,794.04,0.33,2.9,1928,997,2,0.14,0,1,64,0.57,1.24,23
3491,1,8,46.91980382023062,1,1494,3,922.82,0.57,4.7,4055,176,19,0.52,1,1,97,0.89,0.9,14
3660,7,28,194.25080416289669,1,616,7,667.94,0.3,3.8,606,916,22,0.84,0,1,97,0.23,0.76,39
4124,6,30,390.5353060150908,1,1047,4,239.47,0.24,3.5,2576,907,9,0.75,0,1,14,0.11,0.83,2
4051,2,9,844.1687360604559,1,338,7,895.05,0.29,4.0,4124,800,8,0.54,1,1,43,0.5,0.98,12
1004,8,39,427.6419035612254,1,446,4,188.34,0.47,4.1,322,251,10,0.87,0,0,76,0.81,0.87,28
5869,4,31,282.5219416741006,1,1371,1,217.0,0.29,2.6,1876,917,9,0.21,1,0,43,0.65,0.97,32
1876,8,21,518.8836705621071,1,429,7,274.71,0.47,5.0,583,1193,8,0.92,0,0,70,0.64,1.16,24
1991,7,47,127.38308297726664,1,991,1,307.73,0.26,3.4,2809,786,7,0.86,1,1,55,0.02,0.95,37
5142,5,34,560.2701251743354,1,836,6,516.91,0.15,2.7,655,208,22,0.74,0,0,76,0.32,0.82,29
5364,8,31,524.5358002675379,1,573,1,714.89,0.2,4.6,4881,1066,24,0.84,0,1,31,0.94,0.91,18
5465,9,25,719.0339390629674,1,1303,7,926.58,0.05,5.0,222,417,6,0.59,0,0,76,0.13,1.15,3
1635,5,12,888.418222106811,1,937,5,93.0,0.3,4.5,2122,1122,2,0.71,1,0,74,0.73,0.95,13
2693,5,1,248.25992039301616,1,1288,7,954.6,0.09,4.6,2220,230,9,0.6,0,1,40,0.76,0.85,13
2682,2,22,473.4011121992718,1,287,4,921.72,0.49,4.1,3550,1102,9,0.42,1,1,27,0.73,0.96,29
5752,5,40,820.7129034975331,1,1311,1,58.73,0.25,4.8,2442,1193,19,0.61,1,1,52,0.99,0.97,2
1119,3,37,713.115199447872,1,912,2,363.52,0.46,2.6,4928,849,9,0.33,0,1,7,0.41,0.88,28
1830,7,47,454.0434836977026,1,1427,5,814.08,0.57,4.4,3985,797,2,0.5,1,1,46,0.68,1.3,4
4675,5,1,852.4733351648567,1,800,6,613.52,0.51,4.2,166,563,19,0.35,1,0,33,0.19,1.16,5
2369,8,1,79.79592335962417,1,738,3,780.2,0.57,2.6,2016,587,16,0.21,0,1,91,0.4,1.12,39
1740,1,42,839.968799149948,1,413,4,720.44,0.34,3.9,117,542,22,0.39,1,0,8,0.49,1.21,5
1116,3,42,73.9414313730417,1,273,4,499.29,0.1,3.8,1809,344,14,0.87,1,0,5,0.21,1.1,8
3838,3,21,506.15512737977537,1,260,2,46.01,0.56,4.2,2206,1030,20,0.44,0,1,61,0.91,1.17,34
2150,9,15,804.6836247609446,1,897,3,586.35,0.52,2.7,1250,255,24,0.77,0,0,72,0.72,0.95,25
2931,5,17,258.56722089833346,1,1442,3,53.32,0.52,4.5,4006,620,1,0.26,0,0,60,0.28,1.0,27
2012,9,22,440.8561940822879,1,211,6,605.71,0.42,2.8,3109,338,13,0.48,0,1,85,0.13,0.73,7
2664,9,38,312.16612484916095,1,1013,6,801.41,0.37,3.5,4558,556,22,0.2,1,1,24,0.29,0.87,36
2081,1,35,858.3652078564257,1,231,5,587.07,0.01,4.7,1671,348,2,0.22,1,0,7,0.62,0.92,32
5729,2,45,746.571667435189,1,1383,4,997.04,0.45,3.9,2151,1143,22,0.66,1,0,61,0.83,1.08,21
1512,5,16,646.8313148539502,1,1200,1,458.59,0.05,3.4,2297,1003,14,0.65,0,0,83,0.5,0.98,18
3849,4,8,541.2354783551446,1,436,6,750.08,0.16,2.6,1036,816,1,0.29,1,1,95,0.1,1.06,2
1559,9,47,743.9148567120088,1,1404,2,668.88,0.33,4.2,2614,1043,15,0.53,0,1,36,0.25,1.13,5
4672,7,17,371.27232612548596,1,757,2,991.47,0.27,5.0,1879,702,18,0.88,1,1,27,0.35,0.73,38
5583,6,17,419.37011394227386,1,1303,2,714.65,0.01,4.8,596,439,9,0.26,0,0,29,0.64,0.85,28
5992,7,26,665.1014973403495,1,846,7,168.21,0.49,4.3,620,1099,22,0.12,1,1,87,0.25,0.8,31
4343,1,13,341.24664406553137,1,1186,6,955.74,0.53,2.8,70,815,8,0.69,1,1,20,0.23,0.81,24
5070,1,17,85.59381958208522,1,1019,6,669.44,0.41,3.1,1803,621,7,0.15,0,0,70,0.29,1.0,33
5799,8,38,94.67110973088218,1,672,2,64.04,0.32,3.0,4533,44,9,0.98,1,0,76,0.59,1.14,39
2470,2,17,130.36563713596234,1,311,6,659.28,0.58,3.4,1067,566,9,0.65,1,0,76,0.49,0.86,12
1580,9,48,786.6227513089866,1,582,7,883.7,0.07,3.1,1925,500,11,0.52,1,1,3,0.84,1.19,39
3294,7,14,440.83699040789776,1,216,1,579.16,0.44,3.1,1037,263,4,0.49,1,1,39,0.7,1.24,9
4147,6,45,650.2076613299207,1,692,1,357.25,0.08,4.0,3442,26,7,0.62,0,1,99,0.67,0.91,15
5249,1,6,371.8311219762571,1,1125,5,821.81,0.23,3.3,3183,270,21,0.18,1,1,83,0.15,1.11,23
2679,1,35,255.078524251602,1,316,4,783.6,0.35,4.2,1402,737,7,0.94,0,1,45,0.06,0.77,22
4506,2,46,332.0571857791244,1,1079,1,546.46,0.44,4.9,2361,510,4,0.66,0,1,68,0.51,1.15,36
3744,6,14,720.9386404259498,1,314,5,158.59,0.0,4.1,1438,1025,12,0.27,0,1,31,0.07,0.8,10
4356,6,47,573.9380287773512,1,1013,3,254.73,0.16,4.4,3811,295,17,0.61,1,0,38,0.36,1.11,28
5045,2,8,845.7466085633748,1,843,4,739.79,0.32,4.4,484,16,20,0.22,0,1,97,0.03,0.95,35
2243,1,15,621.3431573618456,1,535,1,807.05,0.32,3.3,4264,668,3,0.12,0,1,6,0.18,1.26,29
4118,5,27,526.0580196265837,1,1121,7,282.87,0.38,2.5,4898,946,9,0.67,0,0,8,0.11,0.98,5
3141,5,13,560.870527817676,1,346,3,371.15,0.18,2.6,245,61,5,0.68,1,0,28,0.8,0.72,4
4059,2,49,849.8631523375208,1,321,5,82.24,0.32,3.2,4944,252,20,0.63,1,0,15,0.35,0.99,15
5548,6,31,715.7348089840343,1,280,1,714.89,0.11,4.2,3371,527,16,0.27,0,0,95,0.08,1.18,30
3959,9,35,50.915876508800906,1,884,1,8.56,0.11,4.8,1350,979,8,0.64,0,1,8,0.27,1.09,26
3265,2,6,494.7015356380566,1,861,6,51.31,0.35,4.9,529,118,21,0.15,1,1,54,0.68,1.28,23
3479,2,5,628.8544180455114,1,574,3,9.32,0.41,2.6,4942,930,16,0.65,0,0,6,0.75,1.21,39
5646,3,22,681.3676762420649,1,262,1,647.09,0.07,5.0,3814,75,19,0.6,1,0,29,0.12,1.02,29
2635,7,49,215.4336438031249,1,703,2,420.3,0.07,3.3,1788,1043,16,0.69,0,1,34,0.78,0.82,22
2757,6,23,784.4442983726765,1,867,7,301.06,0.34,4.6,1702,211,18,0.91,1,0,7,0.37,0.7,35
5452,8,25,861.5835380423924,1,648,6,913.14,0.16,3.0,3625,910,15,0.87,1,0,40,0.68,1.29,18
3070,8,34,235.9423160850367,1,1067,6,196.84,0.24,2.7,3320,223,24,0.98,1,1,74,0.67,1.26,35
3849,6,26,797.8754480400038,1,879,1,392.42,0.24,3.4,759,77,18,0.98,0,0,13,0.79,0.86,33
4251,3,47,114.37152338900299,1,1389,7,940.61,0.11,4.6,1403,768,14,0.8,0,1,62,0.7,1.08,7
4730,3,5,78.46494742026331,1,660,6,429.97,0.0,3.1,797,875,24,0.96,1,0,86,0.04,1.14,34
3489,1,26,142.42470608939195,1,658,4,556.92,0.51,2.9,531,336,16,0.88,1,1,85,0.52,1.05,10
2631,7,20,80.23473913632131,1,1412,3,84.94,0.43,4.8,1917,1083,5,0.75,0,0,65,0.17,1.21,24
3816,5,6,765.160646325525,1,663,4,791.22,0.41,4.8,4959,1050,8,0.17,1,1,41,0.97,0.75,25
2015,4,6,81.37362567869658,1,1111,5,425.64,0.33,2.5,4137,532,16,0.14,0,1,42,0.26,1.24,27
2348,4,18,266.34784648638026,1,578,4,801.51,0.42,4.3,3416,997,21,0.85,1,0,66,0.42,0.94,6
5611,4,4,120.26801887619506,1,1225,7,257.53,0.56,3.3,598,1157,1,0.54,1,0,93,0.2,0.99,8
4087,6,17,287.0171715929755,1,563,2,425.37,0.4,3.4,305,1013,11,0.83,0,0,11,0.13,0.97,21
3839,8,14,108.78673681280083,1,271,6,787.62,0.16,3.7,4904,513,11,0.38,0,0,50,0.6,1.02,19
1335,8,14,611.1628281464222,1,837,7,974.01,0.34,3.6,2909,765,2,0.46,1,0,71,0.49,1.06,34
5592,5,13,145.99433021804037,1,1393,6,64.33,0.27,3.8,678,482,22,0.73,0,1,35,0.37,1.13,39
1895,6,7,771.1059554798325,1,1428,2,813.39,0.33,4.0,3384,867,19,0.92,1,1,94,0.09,1.01,23
4546,4,44,740.9562141321777,1,536,6,304.19,0.31,3.7,730,550,24,0.18,0,1,80,0.74,1.11,13
1851,9,15,41.885666359430196,1,394,4,552.99,0.52,4.3,2025,878,5,0.88,1,1,79,0.01,0.9,39
2687,8,19,809.2819292981497,1,1211,5,293.64,0.39,4.3,4998,887,3,0.81,0,0,20,0.46,1.26,28
2931,1,43,55.181555566729344,1,852,1,615.38,0.11,3.6,4228,949,23,0.38,0,1,28,0.63,0.74,6
4746,2,47,238.49183291307426,1,1498,2,357.03,0.04,2.9,2766,886,8,0.42,1,1,37,0.43,1.03,12
3427,9,44,58.1785498651157,1,206,4,336.95,0.25,4.1,2098,806,4,0.14,1,1,3,0.13,0.75,3
2568,8,35,322.18383372420493,1,1104,7,42.75,0.01,4.4,391,481,13,0.11,1,0,93,0.78,0.97,20
5000,3,17,477.0638773705463,1,1178,4,151.23,0.19,4.1,2743,847,22,0.53,1,0,59,0.32,0.85,8
3738,8,35,723.0810360431701,1,765,4,917.49,0.22,4.0,3784,93,14,0.19,1,1,73,0.13,1.26,26
4498,1,19,324.04394890875744,1,815,1,998.29,0.23,3.1,3837,386,1,0.27,1,0,27,0.55,0.71,38
4913,4,20,643.7763214656115,1,772,3,781.62,0.59,4.1,4603,213,5,0.86,0,1,32,0.02,0.93,28
2066,3,36,193.1288776935129,1,798,6,290.38,0.18,3.3,1685,1018,21,0.61,1,0,48,0.32,1.17,35
5380,6,35,683.02065736739,1,969,6,405.43,0.16,4.8,2914,513,7,0.67,1,0,46,0.75,0.81,38
3444,7,32,235.31704714103665,1,1401,7,740.81,0.08,4.1,1418,1178,23,0.27,1,0,95,0.91,1.19,2
5107,4,48,154.8839376710781,1,441,5,968.67,0.31,3.2,4191,548,6,0.85,1,1,47,0.59,1.22,7
4373,7,44,191.30569982542724,1,1426,7,458.19,0.09,3.7,4201,26,15,0.88,0,0,90,0.22,1.12,25
4969,9,40,188.3949221272142,1,1303,3,830.37,0.37,4.6,4090,584,15,0.57,1,1,40,0.22,0.83,32
3546,2,24,476.1907050579823,1,965,6,975.19,0.09,3.3,3726,585,8,0.92,1,0,3,0.6,0.86,12
1753,3,17,764.9738956336871,1,583,5,874.11,0.35,3.8,4773,1024,2,0.86,0,1,75,0.41,0.8,11
3082,5,7,99.2564169834799,1,590,7,231.01,0.5,4.2,3629,1072,14,0.76,0,1,29,0.18,0.81,10
3774,3,43,645.0519970892777,1,1095,5,12.99,0.03,4.4,3313,139,16,0.76,1,1,91,0.79,0.72,35
3896,8,1,599.2814198979861,1,887,4,494.62,0.25,2.9,4951,124,23,0.19,0,1,58,0.2,1.21,4
5185,8,35,789.0923580915453,1,1349,2,533.7,0.28,3.9,4885,959,10,0.34,1,1,50,0.32,1.02,2
1775,8,32,242.40837764100928,1,246,4,205.24,0.47,4.8,4610,1078,15,0.16,0,1,10,0.06,0.9,28
2625,9,36,421.59557705597575,1,818,1,288.25,0.28,4.9,1084,225,23,0.11,0,0,61,0.7,0.87,14
4069,4,13,835.4698157658601,1,663,6,766.33,0.34,4.1,1007,857,4,0.24,0,1,99,0.28,1.03,29
1417,5,6,604.194301617726,1,322,5,473.0,0.47,5.0,1317,698,12,0.89,0,0,61,0.23,0.9,2
1114,5,14,368.2285191895893,1,333,7,320.77,0.34,3.9,2349,1012,10,0.32,0,1,23,0.3,1.22,34
1616,8,37,144.32877308408356,1,1040,2,624.51,0.21,3.6,2693,274,2,0.97,1,1,6,0.87,0.83,33
4974,7,48,258.3619568735142,1,1048,7,654.5,0.05,3.9,2278,626,4,0.64,1,0,75,0.52,1.23,20
4267,9,15,535.6574654157635,1,806,6,770.55,0.44,2.8,3722,310,20,0.31,0,1,60,0.16,1.1,30
1825,8,47,654.806114377647,1,222,5,160.93,0.52,3.5,3693,994,6,0.55,0,0,27,0.77,1.27,26
2516,2,4,138.24704156114734,1,765,5,742.81,0.58,3.6,4392,415,14,0.3,0,1,55,0.21,0.71,20
